"time,rtt,tx rate,indiv loss,loss rate,reliability"
"111.409059,0.009059,98907.16415,0,0.1,0.9"
"111.509059,0.009059,98907.16415,0,0.1,0.9"
"111.609059,0.009059,98907.16415,0,0.1,0.9"
"111.709059,0.009059,98907.16415,0,0.1,0.9"
"111.809059,0.009059,98907.16415,0,0.1,0.9"
"111.909059,0.009059,98907.16415,0,0.1,0.9"
"112.009059,0.009059,98907.16415,0,0.1,0.9"
"112.109059,0.009059,98907.16415,0,0.1,0.9"
"112.209059,0.009059,98907.16415,0,0.1,0.9"
"112.309059,0.009059,98907.16415,0,0.1,0.9"
"112.409059,0.009059,98907.16415,0,0.1,0.9"
"112.609059,0.009059,98907.16415,1,0.1,0.9"
"112.709059,0.009059,98907.16415,0,0.1,0.9"
"112.809059,0.009059,98907.16415,0,0.1,0.9"
"112.909059,0.009059,98907.16415,0,0.1,0.9"
"113.009059,0.009059,98907.16415,0,0.1,0.9"
"113.109059,0.009059,98907.16415,0,0.1,0.9"
"113.209059,0.009059,98907.16415,0,0.1,0.9"
"113.309059,0.009059,98907.16415,0,0.1,0.9"
"113.409059,0.009059,98907.16415,0,0.1,0.9"
"113.509059,0.009059,98907.16415,0,0.1,0.9"
"113.609059,0.009059,98907.16415,0,0.1,0.9"
"113.709059,0.009059,98907.16415,0,0.1,0.9"
"113.809059,0.009059,98907.16415,0,0.1,0.9"
"114.009059,0.009059,98907.16415,1,0.1,0.9"
"114.109059,0.009059,98907.16415,0,0.1,0.9"
"114.209059,0.009059,98907.16415,0,0.1,0.9"
"114.309059,0.009059,98907.16415,0,0.1,0.9"
"114.409059,0.009059,98907.16415,0,0.1,0.9"
"114.509059,0.009059,98907.16415,0,0.1,0.9"
"114.609059,0.009059,98907.16415,0,0.1,0.9"
"114.709059,0.009059,98907.16415,0,0.1,0.9"
"114.809059,0.009059,98907.16415,0,0.1,0.9"
"115.009059,0.009059,98907.16415,1,0.1,0.9"
"115.109059,0.009059,98907.16415,0,0.1,0.9"
"115.209059,0.009059,98907.16415,0,0.1,0.9"
"115.309059,0.009059,98907.16415,0,0.1,0.9"
"115.409059,0.009059,98907.16415,0,0.1,0.9"
"115.509059,0.009059,98907.16415,0,0.1,0.9"
"115.609059,0.009059,98907.16415,0,0.1,0.9"
"115.709059,0.009059,98907.16415,0,0.1,0.9"
"115.809059,0.009059,98907.16415,0,0.1,0.9"
"115.909059,0.009059,98907.16415,0,0.1,0.9"
"116.009059,0.009059,98907.16415,0,0,1"
"116.109059,0.009059,98907.16415,0,0,1"
"116.209059,0.009059,98907.16415,0,0,1"
"116.309059,0.009059,98907.16415,0,0,1"
"116.409059,0.009059,98907.16415,0,0,1"
"116.509059,0.009059,98907.16415,0,0,1"
"116.609059,0.009059,98907.16415,0,0,1"
"116.709059,0.009059,98907.16415,0,0,1"
"116.809059,0.009059,98907.16415,0,0,1"
"116.909059,0.009059,98907.16415,0,0,1"
"117.009059,0.009059,98907.16415,0,0,1"
"117.209059,0.009059,98907.16415,1,0,1"
"117.409059,0.009059,98907.16415,1,0,1"
"117.609059,0.009059,98907.16415,1,0,1"
"117.709059,0.009059,98907.16415,0,0,1"
"117.809059,0.009059,98907.16415,0,0,1"
"117.909059,0.009059,98907.16415,0,0,1"
"118.009059,0.009059,98907.16415,0,0.3,0.7"
"118.309059,0.009059,98907.16415,2,0.3,0.7"
"118.409059,0.009059,98907.16415,0,0.3,0.7"
"118.509059,0.009059,98907.16415,0,0.3,0.7"
"118.609059,0.009059,98907.16415,0,0.3,0.7"
"118.709059,0.009059,98907.16415,0,0.3,0.7"
"118.809059,0.009059,98907.16415,0,0.3,0.7"
"118.909059,0.009059,98907.16415,0,0.3,0.7"
"119.009059,0.009059,98907.16415,0,0.2,0.8"
"119.109059,0.009059,98907.16415,0,0.2,0.8"
"119.209059,0.009059,98907.16415,0,0.2,0.8"
"119.309059,0.009059,98907.16415,0,0.2,0.8"
"119.409059,0.009059,98907.16415,0,0.2,0.8"
"119.509059,0.009059,98907.16415,0,0.2,0.8"
"119.609059,0.009059,98907.16415,0,0.2,0.8"
"119.709059,0.009059,98907.16415,0,0.2,0.8"
"119.809059,0.009059,98907.16415,0,0.2,0.8"
"119.909059,0.009059,98907.16415,0,0.2,0.8"
"120.009059,0.009059,98907.16415,0,0,1"
"120.109059,0.009059,98907.16415,0,0,1"
"120.209059,0.009059,98907.16415,0,0,1"
"120.309059,0.009059,98907.16415,0,0,1"
"120.409059,0.009059,98907.16415,0,0,1"
"120.509059,0.009059,98907.16415,0,0,1"
"120.609059,0.009059,98907.16415,0,0,1"
"120.709059,0.009059,98907.16415,0,0,1"
"120.809059,0.009059,98907.16415,0,0,1"
"120.909059,0.009059,98907.16415,0,0,1"
"121.009059,0.009059,98907.16415,0,0,1"
"121.209059,0.009059,98907.16415,1,0,1"
"121.309059,0.009059,98907.16415,0,0,1"
"121.409059,0.009059,98907.16415,0,0,1"
"121.509059,0.009059,98907.16415,0,0,1"
"121.609059,0.009059,98907.16415,0,0,1"
"121.709059,0.009059,98907.16415,0,0,1"
"121.809059,0.009059,98907.16415,0,0,1"
"121.909059,0.009059,98907.16415,0,0,1"
"122.009059,0.009059,98907.16415,0,0.1,0.9"
"122.109059,0.009059,98907.16415,0,0.1,0.9"
"122.209059,0.009059,98907.16415,0,0.1,0.9"
"122.309059,0.009059,98907.16415,0,0.1,0.9"
"122.409059,0.009059,98907.16415,0,0.1,0.9"
"122.509059,0.009059,98907.16415,0,0.1,0.9"
"122.609059,0.009059,98907.16415,0,0.1,0.9"
"122.709059,0.009059,98907.16415,0,0.1,0.9"
"122.809059,0.009059,98907.16415,0,0.1,0.9"
"122.909059,0.009059,98907.16415,0,0.1,0.9"
"123.009059,0.009059,98907.16415,0,0,1"
"123.209059,0.009059,98907.16415,1,0,1"
"123.309059,0.009059,98907.16415,0,0,1"
"123.509059,0.009059,98907.16415,1,0,1"
"123.609059,0.009059,98907.16415,0,0,1"
"123.709059,0.009059,98907.16415,0,0,1"
"123.809059,0.009059,98907.16415,0,0,1"
"123.909059,0.009059,98907.16415,0,0,1"
"124.109059,0.009059,98907.16415,1,0.272727273,0.727272727"
"124.209059,0.009059,98907.16415,0,0.272727273,0.727272727"
"124.309059,0.009059,98907.16415,0,0.272727273,0.727272727"
"124.409059,0.009059,98907.16415,0,0.272727273,0.727272727"
"124.509059,0.009059,98907.16415,0,0.272727273,0.727272727"
"124.609059,0.009059,98907.16415,0,0.272727273,0.727272727"
"124.709059,0.009059,98907.16415,0,0.272727273,0.727272727"
"124.809059,0.009059,98907.16415,0,0.272727273,0.727272727"
"124.909059,0.009059,98907.16415,0,0.272727273,0.727272727"
"125.009059,0.009059,98907.16415,0,0,1"
"125.109059,0.009059,98907.16415,0,0,1"
"125.309059,0.009059,98907.16415,1,0,1"
"125.409059,0.009059,98907.16415,0,0,1"
"125.509059,0.009059,98907.16415,0,0,1"
"125.609059,0.009059,98907.16415,0,0,1"
"125.709059,0.009059,98907.16415,0,0,1"
"125.809059,0.009059,98907.16415,0,0,1"
"125.909059,0.009059,98907.16415,0,0,1"
"126.009059,0.009059,98907.16415,0,0.1,0.9"
"126.109059,0.009059,98907.16415,0,0.1,0.9"
"126.209059,0.009059,98907.16415,0,0.1,0.9"
"126.309059,0.009059,98907.16415,0,0.1,0.9"
"126.509059,0.009059,98907.16415,1,0.1,0.9"
"126.609059,0.009059,98907.16415,0,0.1,0.9"
"126.709059,0.009059,98907.16415,0,0.1,0.9"
"126.909059,0.009059,98907.16415,1,0.1,0.9"
"127.109059,0.009059,98907.16415,1,0.272727273,0.727272727"
"127.209059,0.009059,98907.16415,0,0.272727273,0.727272727"
"127.309059,0.009059,98907.16415,0,0.272727273,0.727272727"
"127.409059,0.009059,98907.16415,0,0.272727273,0.727272727"
"127.509059,0.009059,98907.16415,0,0.272727273,0.727272727"
"127.609059,0.009059,98907.16415,0,0.272727273,0.727272727"
"127.709059,0.009059,98907.16415,0,0.272727273,0.727272727"
"127.809059,0.009059,98907.16415,0,0.272727273,0.727272727"
"127.909059,0.009059,98907.16415,0,0.272727273,0.727272727"
"128.009059,0.009059,98907.16415,0,0,1"
"128.109059,0.009059,98907.16415,0,0,1"
"128.209059,0.009059,98907.16415,0,0,1"
"128.409059,0.009059,98907.16415,1,0,1"
"128.609059,0.009059,98907.16415,1,0,1"
"128.709059,0.009059,98907.16415,0,0,1"
"128.809059,0.009059,98907.16415,0,0,1"
"128.909059,0.009059,98907.16415,0,0,1"
"129.009059,0.009059,98907.16415,0,0.2,0.8"
"129.109059,0.009059,98907.16415,0,0.2,0.8"
"129.209059,0.009059,98907.16415,0,0.2,0.8"
"129.309059,0.009059,98907.16415,0,0.2,0.8"
"129.409059,0.009059,98907.16415,0,0.2,0.8"
"129.509059,0.009059,98907.16415,0,0.2,0.8"
"129.609059,0.009059,98907.16415,0,0.2,0.8"
"129.709059,0.009059,98907.16415,0,0.2,0.8"
"129.809059,0.009059,98907.16415,0,0.2,0.8"
"129.909059,0.009059,98907.16415,0,0.2,0.8"
"130.009059,0.009059,98907.16415,0,0,1"
"130.109059,0.009059,98907.16415,0,0,1"
"130.209059,0.009059,98907.16415,0,0,1"
"130.309059,0.009059,98907.16415,0,0,1"
"130.409059,0.009059,98907.16415,0,0,1"
"130.509059,0.009059,98907.16415,0,0,1"
"130.609059,0.009059,98907.16415,0,0,1"
"130.709059,0.009059,98907.16415,0,0,1"
"130.809059,0.009059,98907.16415,0,0,1"
"130.909059,0.009059,98907.16415,0,0,1"
"131.009059,0.009059,98907.16415,0,0,1"
"131.109059,0.009059,98907.16415,0,0,1"
"131.209059,0.009059,98907.16415,0,0,1"
"131.309059,0.009059,98907.16415,0,0,1"
"131.409059,0.009059,98907.16415,0,0,1"
"131.509059,0.009059,98907.16415,0,0,1"
"131.609059,0.009059,98907.16415,0,0,1"
"131.709059,0.009059,98907.16415,0,0,1"
"131.809059,0.009059,98907.16415,0,0,1"
"131.909059,0.009059,98907.16415,0,0,1"
"132.009059,0.009059,98907.16415,0,0,1"
"132.109059,0.009059,98907.16415,0,0,1"
"132.209059,0.009059,98907.16415,0,0,1"
"132.309059,0.009059,98907.16415,0,0,1"
"132.409059,0.009059,98907.16415,0,0,1"
"132.509059,0.009059,98907.16415,0,0,1"
"132.609059,0.009059,98907.16415,0,0,1"
"132.709059,0.009059,98907.16415,0,0,1"
"133.009059,0.009059,98907.16415,2,0.2,0.8"
"133.209059,0.009059,98907.16415,1,0.2,0.8"
"133.309059,0.009059,98907.16415,0,0.2,0.8"
"133.409059,0.009059,98907.16415,0,0.2,0.8"
"133.509059,0.009059,98907.16415,0,0.2,0.8"
"133.609059,0.009059,98907.16415,0,0.2,0.8"
"133.709059,0.009059,98907.16415,0,0.2,0.8"
"133.909059,0.009059,98907.16415,1,0.2,0.8"
"134.009059,0.009059,98907.16415,0,0.2,0.8"
"134.109059,0.009059,98907.16415,0,0.2,0.8"
"134.209059,0.009059,98907.16415,0,0.2,0.8"
"134.309059,0.009059,98907.16415,0,0.2,0.8"
"134.409059,0.009059,98907.16415,0,0.2,0.8"
"134.509059,0.009059,98907.16415,0,0.2,0.8"
"134.609059,0.009059,98907.16415,0,0.2,0.8"
"134.709059,0.009059,98907.16415,0,0.2,0.8"
"134.809059,0.009059,98907.16415,0,0.2,0.8"
"134.909059,0.009059,98907.16415,0,0.2,0.8"
"135.009059,0.009059,98907.16415,0,0,1"
"135.109059,0.009059,98907.16415,0,0,1"
"135.209059,0.009059,98907.16415,0,0,1"
"135.309059,0.009059,98907.16415,0,0,1"
"135.409059,0.009059,98907.16415,0,0,1"
"135.609059,0.009059,98907.16415,1,0,1"
"135.709059,0.009059,98907.16415,0,0,1"
"135.809059,0.009059,98907.16415,0,0,1"
"135.909059,0.009059,98907.16415,0,0,1"
"136.009059,0.009059,98907.16415,0,0.1,0.9"
"136.109059,0.009059,98907.16415,0,0.1,0.9"
"136.209059,0.009059,98907.16415,0,0.1,0.9"
"136.309059,0.009059,98907.16415,0,0.1,0.9"
"136.409059,0.009059,98907.16415,0,0.1,0.9"
"136.509059,0.009059,98907.16415,0,0.1,0.9"
"136.609059,0.009059,98907.16415,0,0.1,0.9"
"136.709059,0.009059,98907.16415,0,0.1,0.9"
"136.809059,0.009059,98907.16415,0,0.1,0.9"
"136.909059,0.009059,98907.16415,0,0.1,0.9"
"137.009059,0.009059,98907.16415,0,0,1"
"137.109059,0.009059,98907.16415,0,0,1"
"137.209059,0.009059,98907.16415,0,0,1"
"137.309059,0.009059,98907.16415,0,0,1"
"137.409059,0.009059,98907.16415,0,0,1"
"137.509059,0.009059,98907.16415,0,0,1"
"137.609059,0.009059,98907.16415,0,0,1"
"137.709059,0.009059,98907.16415,0,0,1"
"137.809059,0.009059,98907.16415,0,0,1"
"137.909059,0.009059,98907.16415,0,0,1"
"138.009059,0.009059,98907.16415,0,0,1"
"138.109059,0.009059,98907.16415,0,0,1"
"138.209059,0.009059,98907.16415,0,0,1"
"138.409059,0.009059,98907.16415,1,0,1"
"138.509059,0.009059,98907.16415,0,0,1"
"138.609059,0.009059,98907.16415,0,0,1"
"138.709059,0.009059,98907.16415,0,0,1"
"138.809059,0.009059,98907.16415,0,0,1"
"138.909059,0.009059,98907.16415,0,0,1"
"139.009059,0.009059,98907.16415,0,0.1,0.9"
"139.109059,0.009059,98907.16415,0,0.1,0.9"
"139.209059,0.009059,98907.16415,0,0.1,0.9"
"139.409059,0.009059,98907.16415,1,0.1,0.9"
"139.509059,0.009059,98907.16415,0,0.1,0.9"
"139.609059,0.009059,98907.16415,0,0.1,0.9"
"139.709059,0.009059,98907.16415,0,0.1,0.9"
"139.809059,0.009059,98907.16415,0,0.1,0.9"
"139.909059,0.009059,98907.16415,0,0.1,0.9"
"140.009059,0.009059,98907.16415,0,0.1,0.9"
"140.109059,0.009059,98907.16415,0,0.1,0.9"
"140.209059,0.009059,98907.16415,0,0.1,0.9"
"140.309059,0.009059,98907.16415,0,0.1,0.9"
"140.409059,0.009059,98907.16415,0,0.1,0.9"
"140.509059,0.009059,98907.16415,0,0.1,0.9"
"140.609059,0.009059,98907.16415,0,0.1,0.9"
"140.709059,0.009059,98907.16415,0,0.1,0.9"
"140.809059,0.009059,98907.16415,0,0.1,0.9"
"140.909059,0.009059,98907.16415,0,0.1,0.9"
"141.009059,0.009059,98907.16415,0,0,1"
"141.109059,0.009059,98907.16415,0,0,1"
"141.209059,0.009059,98907.16415,0,0,1"
"141.309059,0.009059,98907.16415,0,0,1"
"141.409059,0.009059,98907.16415,0,0,1"
"141.509059,0.009059,98907.16415,0,0,1"
"141.609059,0.009059,98907.16415,0,0,1"
"141.709059,0.009059,98907.16415,0,0,1"
"141.809059,0.009059,98907.16415,0,0,1"
"141.909059,0.009059,98907.16415,0,0,1"
"142.109059,0.009059,98907.16415,1,0.090909091,0.909090909"
"142.209059,0.009059,98907.16415,0,0.090909091,0.909090909"
"142.309059,0.009059,98907.16415,0,0.090909091,0.909090909"
"142.409059,0.009059,98907.16415,0,0.090909091,0.909090909"
"142.509059,0.009059,98907.16415,0,0.090909091,0.909090909"
"142.609059,0.009059,98907.16415,0,0.090909091,0.909090909"
"142.709059,0.009059,98907.16415,0,0.090909091,0.909090909"
"142.809059,0.009059,98907.16415,0,0.090909091,0.909090909"
"142.909059,0.009059,98907.16415,0,0.090909091,0.909090909"
"143.009059,0.009059,98907.16415,0,0,1"
"143.209059,0.009059,98907.16415,1,0,1"
"143.309059,0.009059,98907.16415,0,0,1"
"143.409059,0.009059,98907.16415,0,0,1"
"143.509059,0.009059,98907.16415,0,0,1"
"143.609059,0.009059,98907.16415,0,0,1"
"143.709059,0.009059,98907.16415,0,0,1"
"143.809059,0.009059,98907.16415,0,0,1"
"143.909059,0.009059,98907.16415,0,0,1"
"144.009059,0.009059,98907.16415,0,0.1,0.9"
"144.109059,0.009059,98907.16415,0,0.1,0.9"
"144.209059,0.009059,98907.16415,0,0.1,0.9"
"144.309059,0.009059,98907.16415,0,0.1,0.9"
"144.409059,0.009059,98907.16415,0,0.1,0.9"
"144.509059,0.009059,98907.16415,0,0.1,0.9"
"144.609059,0.009059,98907.16415,0,0.1,0.9"
"144.709059,0.009059,98907.16415,0,0.1,0.9"
"144.809059,0.009059,98907.16415,0,0.1,0.9"
"144.909059,0.009059,98907.16415,0,0.1,0.9"
"145.009059,0.009059,98907.16415,0,0,1"
"145.109059,0.009059,98907.16415,0,0,1"
"145.209059,0.009059,98907.16415,0,0,1"
"145.309059,0.009059,98907.16415,0,0,1"
"145.409059,0.009059,98907.16415,0,0,1"
"145.509059,0.009059,98907.16415,0,0,1"
"145.609059,0.009059,98907.16415,0,0,1"
"145.709059,0.009059,98907.16415,0,0,1"
"145.809059,0.009059,98907.16415,0,0,1"
"145.909059,0.009059,98907.16415,0,0,1"
"146.009059,0.009059,98907.16415,0,0,1"
"146.109059,0.009059,98907.16415,0,0,1"
"146.209059,0.009059,98907.16415,0,0,1"
"146.309059,0.009059,98907.16415,0,0,1"
"146.409059,0.009059,98907.16415,0,0,1"
"146.509059,0.009059,98907.16415,0,0,1"
"146.609059,0.009059,98907.16415,0,0,1"
"146.709059,0.009059,98907.16415,0,0,1"
"146.809059,0.009059,98907.16415,0,0,1"
"146.909059,0.009059,98907.16415,0,0,1"
"147.009059,0.009059,98907.16415,0,0,1"
"147.109059,0.009059,98907.16415,0,0,1"
"147.209059,0.009059,98907.16415,0,0,1"
"147.309059,0.009059,98907.16415,0,0,1"
"147.409059,0.009059,98907.16415,0,0,1"
"147.509059,0.009059,98907.16415,0,0,1"
"147.609059,0.009059,98907.16415,0,0,1"
"147.709059,0.009059,98907.16415,0,0,1"
"147.809059,0.009059,98907.16415,0,0,1"
"147.909059,0.009059,98907.16415,0,0,1"
"148.009059,0.009059,98907.16415,0,0,1"
"148.109059,0.009059,98907.16415,0,0,1"
"148.209059,0.009059,98907.16415,0,0,1"
"148.309059,0.009059,98907.16415,0,0,1"
"148.509059,0.009059,98907.16415,1,0,1"
"148.609059,0.009059,98907.16415,0,0,1"
"148.709059,0.009059,98907.16415,0,0,1"
"148.909059,0.009059,98907.16415,1,0,1"
"149.009059,0.009059,98907.16415,0,0.2,0.8"
"149.109059,0.009059,98907.16415,0,0.2,0.8"
"149.209059,0.009059,98907.16415,0,0.2,0.8"
"149.309059,0.009059,98907.16415,0,0.2,0.8"
"149.509059,0.009059,98907.16415,1,0.2,0.8"
"149.609059,0.009059,98907.16415,0,0.2,0.8"
"149.709059,0.009059,98907.16415,0,0.2,0.8"
"149.809059,0.009059,98907.16415,0,0.2,0.8"
"149.909059,0.009059,98907.16415,0,0.2,0.8"
"150.009059,0.009059,98907.16415,0,0.1,0.9"
"150.209059,0.009059,98907.16415,1,0.1,0.9"
"150.309059,0.009059,98907.16415,0,0.1,0.9"
"150.409059,0.009059,98907.16415,0,0.1,0.9"
"150.509059,0.009059,98907.16415,0,0.1,0.9"
"150.609059,0.009059,98907.16415,0,0.1,0.9"
"150.709059,0.009059,98907.16415,0,0.1,0.9"
"150.809059,0.009059,98907.16415,0,0.1,0.9"
"150.909059,0.009059,98907.16415,0,0.1,0.9"
"151.009059,0.009059,98907.16415,0,0.1,0.9"
"151.109059,0.009059,98907.16415,0,0.1,0.9"
"151.209059,0.009059,98907.16415,0,0.1,0.9"
"151.309059,0.009059,98907.16415,0,0.1,0.9"
"151.409059,0.009059,98907.16415,0,0.1,0.9"
"151.509059,0.009059,98907.16415,0,0.1,0.9"
"151.609059,0.009059,98907.16415,0,0.1,0.9"
"151.709059,0.009059,98907.16415,0,0.1,0.9"
"151.809059,0.009059,98907.16415,0,0.1,0.9"
"151.909059,0.009059,98907.16415,0,0.1,0.9"
"152.009059,0.009059,98907.16415,0,0,1"
"152.109059,0.009059,98907.16415,0,0,1"
"152.209059,0.009059,98907.16415,0,0,1"
"152.309059,0.009059,98907.16415,0,0,1"
"152.409059,0.009059,98907.16415,0,0,1"
"152.509059,0.009059,98907.16415,0,0,1"
"152.609059,0.009059,98907.16415,0,0,1"
"152.709059,0.009059,98907.16415,0,0,1"
"152.809059,0.009059,98907.16415,0,0,1"
"152.909059,0.009059,98907.16415,0,0,1"
"153.009059,0.009059,98907.16415,0,0,1"
"153.209059,0.009059,98907.16415,1,0,1"
"153.309059,0.009059,98907.16415,0,0,1"
"153.409059,0.009059,98907.16415,0,0,1"
"153.509059,0.009059,98907.16415,0,0,1"
"153.609059,0.009059,98907.16415,0,0,1"
"153.709059,0.009059,98907.16415,0,0,1"
"153.809059,0.009059,98907.16415,0,0,1"
"153.909059,0.009059,98907.16415,0,0,1"
"154.009059,0.009059,98907.16415,0,0.1,0.9"
"154.109059,0.009059,98907.16415,0,0.1,0.9"
"154.209059,0.009059,98907.16415,0,0.1,0.9"
"154.309059,0.009059,98907.16415,0,0.1,0.9"
"154.409059,0.009059,98907.16415,0,0.1,0.9"
"154.509059,0.009059,98907.16415,0,0.1,0.9"
"154.609059,0.009059,98907.16415,0,0.1,0.9"
"154.709059,0.009059,98907.16415,0,0.1,0.9"
"154.809059,0.009059,98907.16415,0,0.1,0.9"
"154.909059,0.009059,98907.16415,0,0.1,0.9"
"155.009059,0.009059,98907.16415,0,0,1"
"155.109059,0.009059,98907.16415,0,0,1"
"155.209059,0.009059,98907.16415,0,0,1"
"155.309059,0.009059,98907.16415,0,0,1"
"155.409059,0.009059,98907.16415,0,0,1"
"155.509059,0.009059,98907.16415,0,0,1"
"155.709059,0.009059,98907.16415,1,0,1"
"155.809059,0.009059,98907.16415,0,0,1"
"155.909059,0.009059,98907.16415,0,0,1"
"156.009059,0.009059,98907.16415,0,0.1,0.9"
"156.109059,0.009059,98907.16415,0,0.1,0.9"
"156.209059,0.009059,98907.16415,0,0.1,0.9"
"156.509059,0.009059,98907.16415,2,0.1,0.9"
"156.709059,0.009059,98907.16415,1,0.1,0.9"
"156.809059,0.009059,98907.16415,0,0.1,0.9"
"157.009059,0.009059,98907.16415,1,0.4,0.6"
"157.109059,0.009059,98907.16415,0,0.4,0.6"
"157.309059,0.009059,98907.16415,1,0.4,0.6"
"157.409059,0.009059,98907.16415,0,0.4,0.6"
"157.509059,0.009059,98907.16415,0,0.4,0.6"
"157.609059,0.009059,98907.16415,0,0.4,0.6"
"157.709059,0.009059,98907.16415,0,0.4,0.6"
"157.809059,0.009059,98907.16415,0,0.4,0.6"
"158.009059,0.009059,98907.16415,1,0.2,0.8"
"158.109059,0.009059,98907.16415,0,0.2,0.8"
"158.209059,0.009059,98907.16415,0,0.2,0.8"
"158.309059,0.009059,98907.16415,0,0.2,0.8"
"158.409059,0.009059,98907.16415,0,0.2,0.8"
"158.509059,0.009059,98907.16415,0,0.2,0.8"
"158.709059,0.009059,98907.16415,1,0.2,0.8"
"158.809059,0.009059,98907.16415,0,0.2,0.8"
"158.909059,0.009059,98907.16415,0,0.2,0.8"
"159.009059,0.009059,98907.16415,0,0.1,0.9"
"159.109059,0.009059,98907.16415,0,0.1,0.9"
"159.209059,0.009059,98907.16415,0,0.1,0.9"
"159.309059,0.009059,98907.16415,0,0.1,0.9"
"159.409059,0.009059,98907.16415,0,0.1,0.9"
"159.509059,0.009059,98907.16415,0,0.1,0.9"
"159.609059,0.009059,98907.16415,0,0.1,0.9"
"159.709059,0.009059,98907.16415,0,0.1,0.9"
"159.809059,0.009059,98907.16415,0,0.1,0.9"
"159.909059,0.009059,98907.16415,0,0.1,0.9"
"160.009059,0.009059,98907.16415,0,0,1"
"160.309059,0.009059,98907.16415,2,0,1"
"160.409059,0.009059,98907.16415,0,0,1"
"160.509059,0.009059,98907.16415,0,0,1"
"160.609059,0.009059,98907.16415,0,0,1"
"160.809059,0.009059,98907.16415,1,0,1"
"160.909059,0.009059,98907.16415,0,0,1"
"161.009059,0.009059,98907.16415,0,0.3,0.7"
"161.109059,0.009059,98907.16415,0,0.3,0.7"
"161.209059,0.009059,98907.16415,0,0.3,0.7"
"161.309059,0.009059,98907.16415,0,0.3,0.7"
"161.409059,0.009059,98907.16415,0,0.3,0.7"
"161.509059,0.009059,98907.16415,0,0.3,0.7"
"161.609059,0.009059,98907.16415,0,0.3,0.7"
"161.709059,0.009059,98907.16415,0,0.3,0.7"
"161.809059,0.009059,98907.16415,0,0.3,0.7"
"162.009059,0.009059,98907.16415,1,0.1,0.9"
"162.109059,0.009059,98907.16415,0,0.1,0.9"
"162.209059,0.009059,98907.16415,0,0.1,0.9"
"162.309059,0.009059,98907.16415,0,0.1,0.9"
"162.409059,0.009059,98907.16415,0,0.1,0.9"
"162.509059,0.009059,98907.16415,0,0.1,0.9"
"162.609059,0.009059,98907.16415,0,0.1,0.9"
"162.709059,0.009059,98907.16415,0,0.1,0.9"
"162.809059,0.009059,98907.16415,0,0.1,0.9"
"163.009059,0.009059,98907.16415,1,0.1,0.9"
"163.109059,0.009059,98907.16415,0,0.1,0.9"
"163.209059,0.009059,98907.16415,0,0.1,0.9"
"163.309059,0.009059,98907.16415,0,0.1,0.9"
"163.409059,0.009059,98907.16415,0,0.1,0.9"
"163.509059,0.009059,98907.16415,0,0.1,0.9"
"163.609059,0.009059,98907.16415,0,0.1,0.9"
"163.709059,0.009059,98907.16415,0,0.1,0.9"
"163.809059,0.009059,98907.16415,0,0.1,0.9"
"164.009059,0.009059,98907.16415,1,0.1,0.9"
"164.109059,0.009059,98907.16415,0,0.1,0.9"
"164.209059,0.009059,98907.16415,0,0.1,0.9"
"164.309059,0.009059,98907.16415,0,0.1,0.9"
"164.409059,0.009059,98907.16415,0,0.1,0.9"
"164.509059,0.009059,98907.16415,0,0.1,0.9"
"164.609059,0.009059,98907.16415,0,0.1,0.9"
"164.709059,0.009059,98907.16415,0,0.1,0.9"
"164.809059,0.009059,98907.16415,0,0.1,0.9"
"164.909059,0.009059,98907.16415,0,0.1,0.9"
"165.009059,0.009059,98907.16415,0,0,1"
"165.109059,0.009059,98907.16415,0,0,1"
"165.309059,0.009059,98907.16415,1,0,1"
"165.409059,0.009059,98907.16415,0,0,1"
"165.509059,0.009059,98907.16415,0,0,1"
"165.609059,0.009059,98907.16415,0,0,1"
"165.809059,0.009059,98907.16415,1,0,1"
"165.909059,0.009059,98907.16415,0,0,1"
"166.009059,0.009059,98907.16415,0,0.2,0.8"
"166.109059,0.009059,98907.16415,0,0.2,0.8"
"166.209059,0.009059,98907.16415,0,0.2,0.8"
"166.309059,0.009059,98907.16415,0,0.2,0.8"
"166.409059,0.009059,98907.16415,0,0.2,0.8"
"166.509059,0.009059,98907.16415,0,0.2,0.8"
"166.609059,0.009059,98907.16415,0,0.2,0.8"
"166.709059,0.009059,98907.16415,0,0.2,0.8"
"166.809059,0.009059,98907.16415,0,0.2,0.8"
"166.909059,0.009059,98907.16415,0,0.2,0.8"
"167.009059,0.009059,98907.16415,0,0,1"
"167.109059,0.009059,98907.16415,0,0,1"
"167.309059,0.009059,98907.16415,1,0,1"
"167.409059,0.009059,98907.16415,0,0,1"
"167.509059,0.009059,98907.16415,0,0,1"
"167.609059,0.009059,98907.16415,0,0,1"
"167.709059,0.009059,98907.16415,0,0,1"
"167.809059,0.009059,98907.16415,0,0,1"
"168.109059,0.009059,98907.16415,2,0.272727273,0.727272727"
"168.209059,0.009059,98907.16415,0,0.272727273,0.727272727"
"168.309059,0.009059,98907.16415,0,0.272727273,0.727272727"
"168.409059,0.009059,98907.16415,0,0.272727273,0.727272727"
"168.509059,0.009059,98907.16415,0,0.272727273,0.727272727"
"168.609059,0.009059,98907.16415,0,0.272727273,0.727272727"
"168.709059,0.009059,98907.16415,0,0.272727273,0.727272727"
"168.809059,0.009059,98907.16415,0,0.272727273,0.727272727"
"168.909059,0.009059,98907.16415,0,0.272727273,0.727272727"
"169.109059,0.009059,98907.16415,1,0.1,0.9"
